EAN,Country,Buybox price
0194343147093,Finland,42.95
194343154695,Finland,83.0
194343153711,Finland,113.26
194343144191,Finland,73.15
194343144184,Finland,
0194343042220,Finland,73.15
0194343069340,Finland,
0194343040875,Finland,42.95
194343151724,Finland,65.08
194343151717,Lithuania,128.79
194343151717,Latvia,135.89
194343151717,Estonia,123.99
194343151717,Finland,84.93
194343151403,Lithuania,120.77
194343151403,Latvia,110.39
194343151403,Estonia,118.57
194343151403,Finland,84.93
0194343108872,Lithuania,100.69
0194343108872,Latvia,83.89
0194343108872,Estonia,87.3
0194343108872,Finland,86.93
0194343023908,Lithuania,51.44
0194343023908,Latvia,44.04
0194343023908,Estonia,44.6
0194343023908,Finland,37.07
0194343105673,Lithuania,108.24
0194343105673,Latvia,113.38
0194343105673,Estonia,106.69
0194343081892,Latvia,113.94
0194343081892,Estonia,114.67
0194343081892,Finland,122.77
0194343082080,Lithuania,141.01
0194343082080,Latvia,132.76
0194343082080,Estonia,115.06
0194343082080,Finland,126.91
0194343019451,Lithuania,111.1
0194343019451,Latvia,92.9
0194343019451,Estonia,103.89
0194343040936,Lithuania,132.1
0194343040936,Latvia,123.46
0194343040936,Estonia,119.36
0194343147482,Lithuania,69.89
0194343147482,Latvia,56.22
0194343147482,Estonia,65.88
0194343147482,Finland,57.14
194343151724,Lithuania,111.34
194343151724,Latvia,119.8
194343151724,Estonia,110.17
0194343000299,Latvia,86.87
0194343000299,Estonia,87.63
0194343000299,Finland,99.47
0194343008103,Lithuania,127.95
0194343008103,Latvia,115.97
0194343008103,Estonia,118.63
0194343008103,Finland,103.84
0194343081854,Lithuania,128.49
0194343081854,Latvia,103.69
0194343081854,Estonia,109.34
0194343081854,Finland,114.5
0194343008974,Lithuania,133.89
0194343008974,Latvia,130.37
0194343008974,Estonia,115.67
0194343008974,Finland,122.77
0194343009247,Lithuania,137.69
0194343009247,Latvia,137.76
0194343009247,Estonia,115.06
0194343009247,Finland,126.91
0194343081892,Lithuania,133.89
0194343024691,Lithuania,124.64
0194343024691,Latvia,102.3
0194343024691,Finland,104.87
0194343022031,Lithuania,632.66
0194343022031,Latvia,574.69
0194343022031,Estonia,592.62
0194343022031,Finland,583.75
0194343022024,Lithuania,183.47
0194343022024,Latvia,180.38
0194343022024,Estonia,188.05
0194343022024,Finland,188.54
0194343106922,Lithuania,114.25
0194343106922,Latvia,186.52
0194343106922,Estonia,176.58
0194343106922,Finland,188.09
0194343146089,Lithuania,114.14
0194343146089,Latvia,95.24
0194343146089,Estonia,98.5
0194343146089,Finland,102.22
0194343000299,Lithuania,89.59
0194343016214,Latvia,39.01
0194343016214,Estonia,47.26
0194343016214,Finland,35.31
0194343140841,Lithuania,94.36
0194343140841,Latvia,97.86
0194343140841,Estonia,80.09
0194343140841,Finland,78.89
0194343081717,Lithuania,101.98
0194343081717,Latvia,89.17
0194343081717,Estonia,84.3
0194343081717,Finland,84.41
0194343003386,Lithuania,60.85
0194343108568,Lithuania,112.99
0194343108568,Latvia,112.99
0194343108568,Estonia,112.99
0194343108568,Finland,125.99
0194343081922,Lithuania,111.68
0194343081922,Latvia,111.68
0194343081922,Estonia,106.12
0194343081922,Finland,111.98
0194343147345,Finland,27.0
0194343103204,Lithuania,35.43
0194343103204,Latvia,28.3
0194343103204,Estonia,29.5
0194343103204,Finland,24.0
0194343148342,Lithuania,26.22
0194343148342,Latvia,26.13
0194343148342,Estonia,39.17
0194343148342,Finland,27.51
0194343102696,Lithuania,166.92
6955880353545,Lithuania,150.15
0194343140872,Lithuania,58.65
0194343140872,Latvia,58.65
0194343140872,Estonia,58.65
0194343140872,Finland,61.32
0194343140957,Lithuania,102.25
0194343140957,Latvia,101.61
0194343140957,Estonia,97.09
0194343140957,Finland,81.65
0194343016214,Lithuania,54.51
0194343081038,Latvia,100.16
0194343081038,Finland,92.96
0194343100371,Lithuania,98.18
0194343100371,Latvia,86.26
0194343100371,Estonia,92.96
0194343100371,Finland,80.05
0194343147109,Lithuania,81.62
0194343147109,Latvia,82.8
0194343147109,Estonia,84.05
0194343147109,Finland,80.94
0194343024073,Lithuania,110.9
0194343024073,Latvia,110.15
0194343024073,Estonia,100.43
0194343024073,Finland,100.8
0194343081113,Lithuania,106.96
0194343081113,Latvia,89.17
0194343081113,Estonia,98.24
0194343147345,Lithuania,31.95
0194343147345,Latvia,33.11
0194343147345,Estonia,31.95
0194343141428,Finland,27.0
0194343141411,Lithuania,24.13
194343141411,Latvia,26.13
194343141411,Estonia,26.13
0194343141411,Finland,27.0
0194343041216,Lithuania,69.71
0194343041216,Latvia,67.04
0194343041216,Estonia,67.21
0194343041216,Finland,61.73
0194343041209,Lithuania,59.3
0194343041209,Latvia,62.05
0194343041209,Estonia,59.41
0194343041209,Finland,63.29
0194343104867,Lithuania,32.09
0194343104867,Latvia,0.0
0194343104867,Estonia,32.09
0194343108988,Lithuania,142.26
0194343108988,Latvia,144.38
0194343108988,Estonia,134.0
0194343081038,Lithuania,101.84
6955880391899,Finland,
0194343191362,Lithuania,90.74
6955880354047,Lithuania,86.44
6955880354047,Latvia,74.94
6955880354047,Estonia,77.19
6955880354047,Finland,88.52
0194343147826,Lithuania,181.02
0194343147826,Latvia,176.97
0194343147826,Estonia,168.41
0194343147826,Finland,158.68
0194343069333,Lithuania,180.47
0194343069333,Latvia,196.32
0194343069333,Estonia,176.72
194343146980,Lithuania,69.71
194343146980,Latvia,67.04
194343146980,Estonia,67.21
194343146980,Finland,61.73
0194343141428,Lithuania,20.38
0194343141428,Latvia,20.63
0194343141428,Estonia,20.63
0194343106038,Estonia,52.91
0194343103181,Lithuania,138.94
0194343103181,Latvia,119.44
0194343103181,Estonia,116.55
0194343103181,Finland,128.29
0194343018157,Lithuania,144.24
0194343018157,Latvia,147.24
0194343018157,Estonia,142.44
0194343018157,Finland,113.89
0194343154954,Lithuania,56.64
0194343042862,Lithuania,67.49
194343042862,Latvia,55.63
194343042862,Estonia,50.89
0194343016351,Lithuania,31.93
0194343016351,Latvia,24.0
0194343016351,Estonia,26.58
0194343016351,Finland,24.0
6955880391899,Lithuania,30.99
6955880391899,Latvia,
6955880391899,Estonia,
0194343021157,Estonia,45.26
0194343021157,Finland,33.31
0194343021164,Lithuania,43.29
0194343021164,Latvia,38.74
0194343021164,Estonia,41.57
0194343021164,Finland,33.31
0194343148090,Lithuania,0.0
194343148090,Latvia,0.0
194343148090,Estonia,55.8
0194343148090,Finland,26.75
0194343030876,Lithuania,61.22
194343030876,Latvia,59.94
194343030876,Estonia,56.74
0194343030876,Finland,49.4
0194343147659,Lithuania,44.69
0194343147659,Latvia,44.29
0194343147659,Estonia,42.83
0194343147659,Finland,38.21
0194343106038,Lithuania,61.12
0194343106038,Latvia,54.49
0194343080789,Estonia,30.23
0194343080789,Finland,24.0
0194343016078,Lithuania,62.89
0194343016078,Latvia,56.88
0194343016078,Estonia,52.41
0194343016078,Finland,45.34
0194343016696,Lithuania,55.79
0194343016696,Latvia,0.0
0194343016696,Estonia,0.0
0194343016696,Finland,33.41
6955880305636,Lithuania,0.0
6955880305636,Latvia,0.0
6955880305636,Estonia,171.24
6955880305636,Finland,196.27
0194343021096,Lithuania,38.19
0194343021096,Latvia,30.59
0194343021096,Estonia,33.51
0194343021096,Finland,24.83
0194343021157,Lithuania,48.75
0194343021157,Latvia,38.74
194343140551,Latvia,137.57
194343140551,Estonia,116.11
194343140551,Finland,122.16
0194343080482,Lithuania,186.99
0194343080482,Latvia,175.24
0194343080482,Estonia,184.24
0194343041476,Lithuania,164.76
0194343041476,Latvia,164.76
0194343041476,Estonia,165.26
0194343041476,Finland,156.84
0194343147383,Lithuania,62.67
0194343147383,Latvia,59.22
0194343147383,Estonia,59.39
0194343147383,Finland,51.08
0194343103822,Lithuania,31.95
0194343103822,Latvia,26.7
0194343103822,Estonia,30.48
0194343103822,Finland,24.0
0194343080789,Lithuania,34.05
0194343080789,Latvia,31.35
0194343147239,Lithuania,91.76
0194343147239,Latvia,83.18
0194343147239,Estonia,88.99
0194343147239,Finland,80.94
6955880305186,Lithuania,54.72
6955880305186,Latvia,42.79
6955880305186,Estonia,45.62
6955880305186,Finland,33.39
0194343028931,Lithuania,59.49
0194343028931,Latvia,58.74
0194343028931,Estonia,56.58
0194343028931,Finland,49.48
0194343189383,Lithuania,116.31
0194343189383,Latvia,116.36
0194343189383,Estonia,108.09
0194343189383,Finland,96.24
194343140544,Lithuania,89.89
194343140544,Latvia,90.37
194343140544,Estonia,85.55
194343140551,Lithuania,137.57
0194343017051,Estonia,367.61
0194343017051,Finland,334.32
0194343082271,Lithuania,60.23
0194343082271,Latvia,47.58
0194343082271,Estonia,53.99
0194343082271,Finland,45.58
0194343082165,Lithuania,61.23
0194343082165,Latvia,49.58
0194343082165,Estonia,53.99
0194343082165,Finland,45.58
0194343010397,Lithuania,0.0
0194343010397,Latvia,0.0
0194343010397,Estonia,48.19
0194343010397,Finland,54.4
0194343010380,Lithuania,34.82
0194343010380,Latvia,27.86
0194343010380,Estonia,30.23
0194343010380,Finland,24.0
0194343040790,Lithuania,139.91
0194343028835,Lithuania,574.4
0194343018409,Estonia,74.28
0194343018409,Finland,73.15
0194343038759,Lithuania,51.48
0194343038759,Latvia,51.48
0194343038759,Estonia,51.48
0194343038759,Finland,58.05
0194343044712,Lithuania,47.22
194343044712,Latvia,49.05
194343044712,Estonia,49.05
0194343044712,Finland,27.68
0194343012087,Lithuania,26.08
0194343012087,Latvia,26.08
0194343012087,Estonia,30.67
0194343012087,Finland,36.21
0194343017044,Lithuania,377.35
0194343017044,Latvia,366.03
0194343017044,Estonia,366.99
0194343017044,Finland,330.84
0194343017051,Lithuania,374.61
0194343017051,Latvia,362.68
6955880387946,Estonia,84.8
6955880387946,Finland,88.45
0194343016542,Lithuania,
0194343016542,Latvia,0.0
0194343016542,Estonia,0.0
0194343016542,Finland,
0194343190785,Lithuania,49.0
0194343190785,Latvia,49.0
0194343190785,Estonia,42.47
0194343190785,Finland,68.54
0194343100364,Lithuania,67.36
0194343100364,Latvia,55.49
0194343100364,Estonia,63.95
0194343100364,Finland,57.14
0194343107899,Lithuania,83.96
0194343107899,Latvia,78.14
0194343107899,Estonia,79.53
0194343107899,Finland,81.55
0194343018409,Lithuania,88.4
0194343018409,Latvia,71.79
0194343144986,Lithuania,77.73
0194343144986,Latvia,71.94
0194343144986,Estonia,77.48
0194343144986,Finland,73.15
0194343023793,Lithuania,85.85
0194343023793,Latvia,73.59
0194343023793,Estonia,80.57
0194343023793,Finland,72.28
0194343146577,Lithuania,151.35
0194343146577,Latvia,150.6
0194343146577,Estonia,152.23
0194343146577,Finland,131.5
194343151748,Lithuania,95.74
194343151748,Latvia,94.99
194343151748,Estonia,103.48
194343151748,Finland,102.24
0194343042053,Lithuania,96.29
194343106854,Lithuania,248.08
6955880387946,Lithuania,100.89
6955880387946,Latvia,87.24
0194343020150,Lithuania,77.15
0194343020150,Latvia,70.96
0194343020150,Estonia,72.37
0194343020150,Finland,67.64
0194343081946,Lithuania,90.24
0194343081946,Latvia,87.32
0194343081946,Estonia,85.9
0194343081946,Finland,78.67
0194343017419,Lithuania,68.5
194343017419,Latvia,61.48
194343017419,Estonia,58.21
0194343017419,Finland,49.85
0194343103297,Lithuania,52.97
0194343103297,Latvia,47.62
0194343103297,Estonia,49.92
0194343103297,Finland,47.99
0194343021614,Lithuania,0.0
0194343021614,Latvia,0.0
0194343021614,Estonia,133.12
0194343021614,Finland,137.92
0194343189048,Lithuania,40.13
0194343189048,Latvia,34.77
0194343189048,Finland,
0194343196183,Lithuania,144.02
0194343196183,Latvia,0.0
0194343196183,Estonia,136.37
0194343196190,Lithuania,121.29
0194343196190,Latvia,102.59
0194343196190,Estonia,116.0
0194343081953,Lithuania,151.67
0194343081953,Latvia,150.5
0194343081953,Estonia,141.52
0194343081953,Finland,129.8
0194343026909,Lithuania,90.02
0194343026909,Latvia,90.02
0194343026909,Estonia,90.02
0194343026909,Finland,84.82
0194343080802,Lithuania,129.99
0194343080802,Latvia,139.99
0194343080802,Estonia,127.99
0194343190778,Lithuania,27.71
0194343190778,Latvia,24.0
0194343190778,Estonia,23.8
0194343190778,Finland,27.0
0194343190976,Lithuania,32.56
0194343190976,Latvia,25.15
0194343190976,Estonia,27.96
0194343190976,Finland,24.0
0194343077208,Lithuania,180.56
0194343077208,Latvia,170.99
0194343077208,Estonia,157.64
0194343077208,Finland,161.82
0194343190105,Lithuania,61.16
0194343190105,Latvia,44.05
0194343190105,Estonia,52.09
0194343190105,Finland,43.51
0194343013947,Lithuania,88.05
194343013947,Latvia,80.08
194343013947,Estonia,80.08
0194343013947,Finland,65.76
0194343000305,Estonia,98.23
0194343000305,Finland,104.85
0194343080505,Lithuania,86.09
0194343080505,Latvia,82.05
0194343080505,Estonia,90.05
0194343080505,Finland,81.44
0194343036991,Lithuania,47.74
0194343036991,Latvia,38.74
0194343036991,Estonia,41.57
0194343036991,Finland,31.79
0194343108360,Lithuania,45.99
0194343108360,Latvia,45.99
0194343108360,Estonia,45.99
0194343147284,Lithuania,53.4
0194343147284,Latvia,54.27
0194343147284,Estonia,51.28
0194343024301,Lithuania,33.79
0194343024301,Latvia,35.67
0194343024301,Estonia,32.89
0194343024301,Finland,25.67
0194343040929,Lithuania,75.72
0194343040929,Latvia,68.16
0194343040929,Estonia,70.02
0194343040929,Finland,61.71
0194343078434,Lithuania,80.89
0194343078434,Latvia,71.38
0194343078434,Estonia,74.69
0194343078434,Finland,66.4
0194343148328,Lithuania,47.99
0194343148328,Latvia,38.74
0194343148328,Estonia,41.57
0194343148328,Finland,31.79
0194343184227,Lithuania,97.79
0194343184227,Latvia,97.79
0194343184227,Estonia,97.79
0194343031606,Lithuania,70.49
0194343031606,Latvia,70.19
0194343031606,Estonia,67.12
0194343000305,Lithuania,116.94
0194343000305,Latvia,116.99
0194343148267,Estonia,15.09
0194343148267,Finland,16.08
0194343148359,Lithuania,30.99
0194343148359,Latvia,27.14
0194343148359,Estonia,26.33
0194343148359,Finland,24.0
0194343040769,Lithuania,58.99
0194343000473,Lithuania,43.07
0194343000473,Latvia,38.66
0194343000473,Finland,38.98
0194343147574,Lithuania,77.61
0194343147574,Latvia,69.52
0194343147574,Estonia,71.72
0194343147574,Finland,72.64
0194343194660,Lithuania,42.69
0194343194660,Latvia,36.34
0194343194660,Estonia,36.83
0194343194660,Finland,28.25
0194343043883,Lithuania,84.74
0194343011578,Lithuania,63.47
194343153018,Latvia,24.0
194343153018,Estonia,25.18
194343153018,Finland,24.0
194343153001,Lithuania,25.11
194343153001,Latvia,24.0
194343153001,Estonia,23.8
194343153001,Finland,24.0
0194343108438,Lithuania,35.99
0194343108438,Latvia,35.99
0194343108438,Estonia,36.39
0194343045320,Lithuania,17.78
0194343045320,Latvia,14.89
0194343045320,Estonia,15.49
0194343045320,Finland,16.49
0194343044217,Lithuania,29.34
0194343044217,Latvia,25.24
0194343044217,Estonia,24.68
0194343044217,Finland,24.0
0194343148267,Lithuania,17.76
0194343148267,Latvia,15.94
0194343049397,Latvia,58.74
0194343049397,Estonia,69.05
0194343027609,Lithuania,72.06
0194343027609,Latvia,63.15
0194343027609,Estonia,69.3
0194343194080,Lithuania,76.89
0194343194080,Latvia,67.49
0194343194080,Estonia,66.8
0194343194080,Finland,58.66
0194343034973,Lithuania,31.11
0194343034973,Latvia,27.53
0194343034973,Estonia,26.8
0194343034973,Finland,21.82
0194343034935,Lithuania,49.62
0194343199887,Lithuania,52.59
0194343071435,Lithuania,85.74
0194343071435,Latvia,90.23
0194343071435,Estonia,82.14
0194343071435,Finland,61.25
194343153018,Lithuania,26.58
0194343023045,Lithuania,151.94
0194343023045,Latvia,146.44
0194343023045,Estonia,147.44
0194343023045,Finland,111.13
0194343186825,Lithuania,25.98
0194343186825,Latvia,23.5
0194343186825,Estonia,23.55
0194343186825,Finland,24.0
0194343186832,Lithuania,40.96
0194343186832,Latvia,43.71
0194343186832,Estonia,38.51
0194343186832,Finland,28.73
194343032344,Lithuania,200.92
194343032344,Latvia,199.24
194343032344,Estonia,205.99
0194343077390,Lithuania,91.89
0194343077390,Latvia,78.14
0194343077390,Estonia,86.25
0194343077390,Finland,83.03
0194343049397,Lithuania,74.26
0194343146669,Latvia,90.71
0194343146669,Estonia,85.44
0194343146669,Finland,75.49
0194343028651,Lithuania,138.08
0194343078403,Lithuania,172.36
0194343078403,Latvia,167.39
0194343078403,Estonia,169.45
0194343078403,Finland,162.66
0194343048109,Lithuania,107.24
0194343048109,Latvia,89.74
0194343048109,Estonia,90.06
0194343048109,Finland,93.82
0194343044774,Lithuania,78.44
0194343044774,Latvia,78.29
0194343044774,Estonia,69.52
0194343044774,Finland,67.57
0194343026435,Lithuania,91.39
0194343026435,Latvia,76.15
0194343026435,Estonia,86.09
0194343026435,Finland,73.15
0194343082455,Latvia,66.89
0194343082455,Estonia,63.41
0194343082455,Finland,58.12
0194343106298,Lithuania,33.58
0194343106298,Latvia,30.14
0194343106298,Estonia,28.54
0194343106298,Finland,24.44
0194343081885,Lithuania,125.49
0194343081885,Latvia,107.74
0194343081885,Estonia,105.59
0194343081885,Finland,117.43
0194343147079,Lithuania,61.14
0194343147079,Latvia,61.14
0194343147079,Estonia,61.14
0194343147079,Finland,64.69
0194343107868,Lithuania,68.12
0194343107868,Latvia,61.84
0194343107868,Estonia,64.46
0194343107868,Finland,59.5
0194343146669,Lithuania,87.47
0194343045153,Latvia,73.15
0194343045153,Estonia,71.98
0194343045153,Finland,64.78
0194343045146,Lithuania,78.23
0194343045146,Latvia,70.99
0194343045146,Estonia,73.38
0194343045146,Finland,69.02
0194343038643,Lithuania,81.68
0194343038643,Latvia,71.97
0194343038643,Estonia,76.01
0194343038643,Finland,66.62
0194343042336,Lithuania,42.29
0194343042336,Latvia,42.91
0194343042336,Estonia,40.62
0194343042336,Finland,48.1
0194343037967,Lithuania,62.99
0194343037967,Latvia,63.99
0194343037967,Estonia,60.0
0194343037967,Finland,65.01
0194343082455,Lithuania,71.64
0194343029320,Estonia,39.12
0194343037301,Lithuania,76.74
0194343037301,Latvia,59.49
0194343037301,Estonia,69.05
0194343037301,Finland,60.88
0194343046778,Lithuania,70.3
0194343046778,Latvia,63.44
0194343036335,Lithuania,86.5
0194343036335,Latvia,68.6
0194343036335,Estonia,73.02
0194343036335,Finland,62.88
0194343194073,Lithuania,77.06
0194343194073,Latvia,70.39
0194343194073,Estonia,63.26
0194343194073,Finland,59.83
0194343041506,Lithuania,72.88
0194343041506,Latvia,62.23
0194343041506,Estonia,64.02
0194343041506,Finland,58.4
0194343045153,Lithuania,79.42
0194343044101,Estonia,64.49
0194343044101,Finland,62.34
0194343028965,Lithuania,104.35
0194343028965,Latvia,102.17
0194343028965,Estonia,102.65
0194343028965,Finland,104.85
0194343049540,Lithuania,115.49
0194343049540,Latvia,113.74
0194343049540,Estonia,110.11
0194343049540,Finland,117.13
194343188898,Lithuania,61.24
194343188898,Latvia,55.73
194343188898,Estonia,52.99
194343188898,Finland,47.09
0194343039107,Lithuania,73.99
0194343039107,Latvia,59.49
0194343039107,Estonia,69.3
0194343039107,Finland,60.88
0194343029320,Lithuania,43.09
0194343029320,Latvia,34.66
0194343024844,Lithuania,79.34
0194343024844,Latvia,0.0
0194343024844,Estonia,79.34
0194343024844,Finland,75.32
0194343031569,Lithuania,91.24
0194343031569,Latvia,79.64
0194343031569,Estonia,81.49
0194343031569,Finland,76.13
0194343189659,Lithuania,183.03
0194343189659,Latvia,176.32
0194343189659,Estonia,181.17
0194343189659,Finland,135.9
0194343189222,Lithuania,188.21
0194343189222,Latvia,182.56
0194343189222,Estonia,185.08
0194343028972,Lithuania,132.74
0194343028972,Latvia,113.87
0194343028972,Estonia,124.36
0194343044101,Lithuania,78.16
0194343044101,Latvia,66.51
0194343103495,Lithuania,129.41
0194343103495,Latvia,112.59
0194343103495,Estonia,124.58
0194343103495,Finland,109.22
0194343038698,Lithuania,31.9
0194343038698,Latvia,27.76
0194343038698,Estonia,27.46
0194343038698,Finland,24.0
0194343040349,Lithuania,61.45
0194343040349,Latvia,52.93
0194343040349,Estonia,52.41
0194343040349,Finland,45.34
0194343147499,Lithuania,49.79
0194343147499,Latvia,42.71
0194343147499,Estonia,42.91
0194343147499,Finland,44.68
0194343029207,Lithuania,45.45
0194343029207,Latvia,35.51
0194343029207,Estonia,37.64
0194343029207,Finland,30.16
0194343044293,Lithuania,103.72
0194343044293,Latvia,103.72
0194343044293,Estonia,103.97
0194343044293,Finland,107.84
0194343031293,Lithuania,112.58
0194343031293,Latvia,102.18
0194343031293,Estonia,107.98
0194343031293,Finland,97.96
0194343185224,Lithuania,68.83
0194343185224,Latvia,68.29
0194343185224,Estonia,68.85
0194343185224,Finland,61.19
0194343185231,Lithuania,71.45
0194343185231,Latvia,69.62
0194343185231,Estonia,66.27
0194343185231,Finland,52.99
0194343185217,Lithuania,46.89
0194343185217,Latvia,46.49
0194343185217,Estonia,44.78
0194343185217,Finland,43.99
00194343032153,Finland,95.9
00194343032146,Lithuania,107.37
00194343032146,Latvia,92.41
00194343032146,Estonia,102.55
00194343032146,Finland,95.9
0194343081106,Lithuania,169.31
0194343081106,Latvia,187.23
0194343081106,Estonia,164.29
0194343071466,Lithuania,83.44
0194343071466,Latvia,87.36
0194343071466,Estonia,80.15
0194343071466,Finland,75.04
0194343042756,Lithuania,95.74
0194343042756,Latvia,94.69
0194343042756,Estonia,88.49
0194343042756,Finland,96.81
0194343043630,Lithuania,61.09
0194343043630,Latvia,59.24
0194343043630,Estonia,57.96
0194343043630,Finland,49.85
194343036236,Finland,366.62
194343036229,Lithuania,313.0
